ppd_id,PlanName,EEGroupID,EEGroupName_check,TierID,TierHireDate_check,BenefitID_ECR,fy_start,fy_end,Notes,EEContribution_StartDate,EEContribution_EndDate,EEContribution_TenureStart,EEContribution_TenureEnd,EEContribution_SalaryStart,EEContribution_SalaryEnd,EEContribution_Rate,EEContribution_PercentReqCont,EEContribution_PercentNC,EEContribution_RefundRate,EEContribution_LinkedRefund,EEContribution_MaxDiff,fy
84,NY State PFRS,0,All Employees,1,Tier I (pre 1973),1,2014,9999,,,,,,,,0,,,,,,2014
84,NY State PFRS,0,All Employees,2,Tier II (1973-2009),1,2014,9999,,,,,,,,0,,,,,,2014
84,NY State PFRS,0,All Employees,3,Tier III (2009-2010),1,2014,9999,,,,1,10,,,.03,,,.05,,,2014
84,NY State PFRS,0,All Employees,3,Tier III (2009-2010),2,2014,9999,,,,11,9999,,,0,,,,,,2014
84,NY State PFRS,0,All Employees,4,Tier V (2010-2012),1,2014,9999,,,,,,,,.03,,,.05,,,2014
84,NY State PFRS,0,All Employees,5,Tier VI (2012+),1,2014,9999,,,,,,0,45,.03,,,.05,,,2014
84,NY State PFRS,0,All Employees,5,Tier VI (2012+),2,2014,9999,,,,,,45.001,55,.035,,,.05,,,2014
84,NY State PFRS,0,All Employees,5,Tier VI (2012+),3,2014,9999,,,,,,55.001,75,.045,,,.05,,,2014
84,NY State PFRS,0,All Employees,5,Tier VI (2012+),4,2014,9999,,,,,,75.00100000000001,100,.0575,,,.05,,,2014
84,NY State PFRS,0,All Employees,5,Tier VI (2012+),5,2014,9999,,,,,,100.001,9999,.06,,,.05,,,2014
85,Ohio PERS,1,State Gov. Employees-Traditional Plan,1,,1,2012,9999,,,,,,,,.1,,,.01,,,2014
85,Ohio PERS,1,State Gov. Employees-Traditional Plan,2,,1,2012,9999,,,,,,,,.1,,,.01,,,2014
85,Ohio PERS,1,State Gov. Employees-Traditional Plan,3,,1,2012,9999,,,,,,,,.1,,,.01,,,2014
85,Ohio PERS,1,State Gov. Employees-Traditional Plan,4,,1,2012,9999,,,,,,,,.1,,,.01,,,2014
85,Ohio PERS,1,State Gov. Employees-Traditional Plan,5,,1,2012,9999,,,,,,,,.1,,,.01,,,2014
85,Ohio PERS,1,State Gov. Employees-Traditional Plan,6,,1,2012,9999,,,,,,,,.1,,,.01,,,2014
85,Ohio PERS,1,State Gov. Employees-Traditional Plan,7,,1,2012,9999,,,,,,,,.1,,,.01,,,2014
85,Ohio PERS,1,State Gov. Employees-Traditional Plan,8,,1,2012,9999,,,,,,,,.1,,,.01,,,2014
85,Ohio PERS,1,State Gov. Employees-Traditional Plan,9,,1,2012,9999,,,,,,,,.1,,,.01,,,2014
85,Ohio PERS,1,State Gov. Employees-Traditional Plan,10,,1,2012,9999,,,,,,,,.1,,,.01,,,2014
85,Ohio PERS,1,State Gov. Employees-Traditional Plan,11,,1,2012,9999,,,,,,,,.1,,,.01,,,2014
85,Ohio PERS,2,General Local Gov. Employees-Traditional Plan,1,,1,2012,9999,,,,,,,,.1,,,.01,,,2014
85,Ohio PERS,2,General Local Gov. Employees-Traditional Plan,2,,1,2012,9999,,,,,,,,.1,,,.01,,,2014
85,Ohio PERS,2,General Local Gov. Employees-Traditional Plan,3,,1,2012,9999,,,,,,,,.1,,,.01,,,2014
85,Ohio PERS,2,General Local Gov. Employees-Traditional Plan,4,,1,2012,9999,,,,,,,,.1,,,.01,,,2014
85,Ohio PERS,2,General Local Gov. Employees-Traditional Plan,5,,1,2012,9999,,,,,,,,.1,,,.01,,,2014
85,Ohio PERS,2,General Local Gov. Employees-Traditional Plan,6,,1,2012,9999,,,,,,,,.1,,,.01,,,2014
85,Ohio PERS,2,General Local Gov. Employees-Traditional Plan,7,,1,2012,9999,,,,,,,,.1,,,.01,,,2014
85,Ohio PERS,2,General Local Gov. Employees-Traditional Plan,8,,1,2012,9999,,,,,,,,.1,,,.01,,,2014
85,Ohio PERS,2,General Local Gov. Employees-Traditional Plan,9,,1,2012,9999,,,,,,,,.1,,,.01,,,2014
85,Ohio PERS,2,General Local Gov. Employees-Traditional Plan,10,,1,2012,9999,,,,,,,,.1,,,.01,,,2014
85,Ohio PERS,2,General Local Gov. Employees-Traditional Plan,11,,1,2012,9999,,,,,,,,.1,,,.01,,,2014
85,Ohio PERS,3,State and Local Public Safety-Traditional Plan,1,,1,2012,9999,,  1/1/2009,12/31/2009,,,,,.101,,,.01,,,2014
85,Ohio PERS,3,State and Local Public Safety-Traditional Plan,1,,2,2012,9999,,  1/1/2010,12/31/2010,,,,,.105,,,.01,,,2014
85,Ohio PERS,3,State and Local Public Safety-Traditional Plan,1,,3,2012,9999,,  1/1/2011,12/31/2011,,,,,.11,,,.01,,,2014
85,Ohio PERS,3,State and Local Public Safety-Traditional Plan,1,,4,2012,9999,,  1/1/2012,12/31/2012,,,,,.115,,,.01,,,2014
85,Ohio PERS,3,State and Local Public Safety-Traditional Plan,1,,5,2012,9999,,  1/1/2013,  1/1/8000,,,,,.12,,,.01,,,2014
85,Ohio PERS,3,State and Local Public Safety-Traditional Plan,2,,1,2012,9999,,  1/1/2009,12/31/2009,,,,,.101,,,.01,,,2014
85,Ohio PERS,3,State and Local Public Safety-Traditional Plan,2,,2,2012,9999,,  1/1/2010,12/31/2010,,,,,.105,,,.01,,,2014
85,Ohio PERS,3,State and Local Public Safety-Traditional Plan,2,,3,2012,9999,,  1/1/2011,12/31/2011,,,,,.11,,,.01,,,2014
85,Ohio PERS,3,State and Local Public Safety-Traditional Plan,2,,4,2012,9999,,  1/1/2012,12/31/2012,,,,,.115,,,.01,,,2014
85,Ohio PERS,3,State and Local Public Safety-Traditional Plan,2,,5,2012,9999,,  1/1/2013,  1/1/8000,,,,,.12,,,.01,,,2014
85,Ohio PERS,3,State and Local Public Safety-Traditional Plan,3,,1,2012,9999,,  1/1/2009,12/31/2009,,,,,.101,,,.01,,,2014
85,Ohio PERS,3,State and Local Public Safety-Traditional Plan,3,,2,2012,9999,,  1/1/2010,12/31/2010,,,,,.105,,,.01,,,2014
85,Ohio PERS,3,State and Local Public Safety-Traditional Plan,3,,3,2012,9999,,  1/1/2011,12/31/2011,,,,,.11,,,.01,,,2014
85,Ohio PERS,3,State and Local Public Safety-Traditional Plan,3,,4,2012,9999,,  1/1/2012,12/31/2012,,,,,.115,,,.01,,,2014
85,Ohio PERS,3,State and Local Public Safety-Traditional Plan,3,,5,2012,9999,,  1/1/2013,  1/1/8000,,,,,.12,,,.01,,,2014
85,Ohio PERS,3,State and Local Public Safety-Traditional Plan,4,,1,2012,9999,,  1/1/2009,12/31/2009,,,,,.101,,,.01,,,2014
85,Ohio PERS,3,State and Local Public Safety-Traditional Plan,4,,2,2012,9999,,  1/1/2010,12/31/2010,,,,,.105,,,.01,,,2014
85,Ohio PERS,3,State and Local Public Safety-Traditional Plan,4,,3,2012,9999,,  1/1/2011,12/31/2011,,,,,.11,,,.01,,,2014
85,Ohio PERS,3,State and Local Public Safety-Traditional Plan,4,,4,2012,9999,,  1/1/2012,12/31/2012,,,,,.115,,,.01,,,2014
85,Ohio PERS,3,State and Local Public Safety-Traditional Plan,4,,5,2012,9999,,  1/1/2013,  1/1/8000,,,,,.12,,,.01,,,2014
85,Ohio PERS,3,State and Local Public Safety-Traditional Plan,5,,1,2012,9999,,  1/1/2009,12/31/2009,,,,,.101,,,.01,,,2014
85,Ohio PERS,3,State and Local Public Safety-Traditional Plan,5,,2,2012,9999,,  1/1/2010,12/31/2010,,,,,.105,,,.01,,,2014
85,Ohio PERS,3,State and Local Public Safety-Traditional Plan,5,,3,2012,9999,,  1/1/2011,12/31/2011,,,,,.11,,,.01,,,2014
85,Ohio PERS,3,State and Local Public Safety-Traditional Plan,5,,4,2012,9999,,  1/1/2012,12/31/2012,,,,,.115,,,.01,,,2014
85,Ohio PERS,3,State and Local Public Safety-Traditional Plan,5,,5,2012,9999,,  1/1/2013,  1/1/8000,,,,,.12,,,.01,,,2014
85,Ohio PERS,3,State and Local Public Safety-Traditional Plan,6,,1,2012,9999,,  1/1/2009,12/31/2009,,,,,.101,,,.01,,,2014
85,Ohio PERS,3,State and Local Public Safety-Traditional Plan,6,,2,2012,9999,,  1/1/2010,12/31/2010,,,,,.105,,,.01,,,2014
85,Ohio PERS,3,State and Local Public Safety-Traditional Plan,6,,3,2012,9999,,  1/1/2011,12/31/2011,,,,,.11,,,.01,,,2014
85,Ohio PERS,3,State and Local Public Safety-Traditional Plan,6,,4,2012,9999,,  1/1/2012,12/31/2012,,,,,.115,,,.01,,,2014
85,Ohio PERS,3,State and Local Public Safety-Traditional Plan,6,,5,2012,9999,,  1/1/2013,  1/1/8000,,,,,.12,,,.01,,,2014
85,Ohio PERS,3,State and Local Public Safety-Traditional Plan,7,,1,2012,9999,,  1/1/2009,12/31/2009,,,,,.101,,,.01,,,2014
85,Ohio PERS,3,State and Local Public Safety-Traditional Plan,7,,2,2012,9999,,  1/1/2010,12/31/2010,,,,,.105,,,.01,,,2014
85,Ohio PERS,3,State and Local Public Safety-Traditional Plan,7,,3,2012,9999,,  1/1/2011,12/31/2011,,,,,.11,,,.01,,,2014
85,Ohio PERS,3,State and Local Public Safety-Traditional Plan,7,,4,2012,9999,,  1/1/2012,12/31/2012,,,,,.115,,,.01,,,2014
85,Ohio PERS,3,State and Local Public Safety-Traditional Plan,7,,5,2012,9999,,  1/1/2013,  1/1/8000,,,,,.12,,,.01,,,2014
85,Ohio PERS,3,State and Local Public Safety-Traditional Plan,8,,1,2012,9999,,  1/1/2009,12/31/2009,,,,,.101,,,.01,,,2014
85,Ohio PERS,3,State and Local Public Safety-Traditional Plan,8,,2,2012,9999,,  1/1/2010,12/31/2010,,,,,.105,,,.01,,,2014
85,Ohio PERS,3,State and Local Public Safety-Traditional Plan,8,,3,2012,9999,,  1/1/2011,12/31/2011,,,,,.11,,,.01,,,2014
85,Ohio PERS,3,State and Local Public Safety-Traditional Plan,8,,4,2012,9999,,  1/1/2012,12/31/2012,,,,,.115,,,.01,,,2014
85,Ohio PERS,3,State and Local Public Safety-Traditional Plan,8,,5,2012,9999,,  1/1/2013,  1/1/8000,,,,,.12,,,.01,,,2014
85,Ohio PERS,4,State and Local Law Enforcement-Traditional Plan,1,,1,2012,9999,,  1/1/2009,12/31/2009,,,,,.101,,,.01,,,2014
85,Ohio PERS,4,State and Local Law Enforcement-Traditional Plan,1,,2,2012,9999,,  1/1/2010,12/31/2010,,,,,.111,,,.01,,,2014
85,Ohio PERS,4,State and Local Law Enforcement-Traditional Plan,1,,3,2012,9999,,  1/1/2011,12/31/2011,,,,,.116,,,.01,,,2014
85,Ohio PERS,4,State and Local Law Enforcement-Traditional Plan,1,,4,2012,9999,,  1/1/2012,12/31/2012,,,,,.121,,,.01,,,2014
85,Ohio PERS,4,State and Local Law Enforcement-Traditional Plan,1,,5,2012,9999,,  1/1/2013,12/31/2013,,,,,.126,,,.01,,,2014
85,Ohio PERS,4,State and Local Law Enforcement-Traditional Plan,1,,6,2012,9999,,  1/1/2014,  1/1/8000,,,,,.13,,,.01,,,2014
85,Ohio PERS,4,State and Local Law Enforcement-Traditional Plan,2,,1,2012,9999,,  1/1/2009,12/31/2009,,,,,.101,,,.01,,,2014
85,Ohio PERS,4,State and Local Law Enforcement-Traditional Plan,2,,2,2012,9999,,  1/1/2010,12/31/2010,,,,,.111,,,.01,,,2014
85,Ohio PERS,4,State and Local Law Enforcement-Traditional Plan,2,,3,2012,9999,,  1/1/2011,12/31/2011,,,,,.116,,,.01,,,2014
85,Ohio PERS,4,State and Local Law Enforcement-Traditional Plan,2,,4,2012,9999,,  1/1/2012,12/31/2012,,,,,.121,,,.01,,,2014
85,Ohio PERS,4,State and Local Law Enforcement-Traditional Plan,2,,5,2012,9999,,  1/1/2013,12/31/2013,,,,,.126,,,.01,,,2014
85,Ohio PERS,4,State and Local Law Enforcement-Traditional Plan,2,,6,2012,9999,,  1/1/2014,  1/1/8000,,,,,.13,,,.01,,,2014
85,Ohio PERS,4,State and Local Law Enforcement-Traditional Plan,3,,1,2012,9999,,  1/1/2009,12/31/2009,,,,,.101,,,.01,,,2014
85,Ohio PERS,4,State and Local Law Enforcement-Traditional Plan,3,,2,2012,9999,,  1/1/2010,12/31/2010,,,,,.111,,,.01,,,2014
85,Ohio PERS,4,State and Local Law Enforcement-Traditional Plan,3,,3,2012,9999,,  1/1/2011,12/31/2011,,,,,.116,,,.01,,,2014
85,Ohio PERS,4,State and Local Law Enforcement-Traditional Plan,3,,4,2012,9999,,  1/1/2012,12/31/2012,,,,,.121,,,.01,,,2014
85,Ohio PERS,4,State and Local Law Enforcement-Traditional Plan,3,,5,2012,9999,,  1/1/2013,12/31/2013,,,,,.126,,,.01,,,2014
85,Ohio PERS,4,State and Local Law Enforcement-Traditional Plan,3,,6,2012,9999,,  1/1/2014,  1/1/8000,,,,,.13,,,.01,,,2014
85,Ohio PERS,4,State and Local Law Enforcement-Traditional Plan,4,,1,2012,9999,,  1/1/2009,12/31/2009,,,,,.101,,,.01,,,2014
85,Ohio PERS,4,State and Local Law Enforcement-Traditional Plan,4,,2,2012,9999,,  1/1/2010,12/31/2010,,,,,.111,,,.01,,,2014
85,Ohio PERS,4,State and Local Law Enforcement-Traditional Plan,4,,3,2012,9999,,  1/1/2011,12/31/2011,,,,,.116,,,.01,,,2014
85,Ohio PERS,4,State and Local Law Enforcement-Traditional Plan,4,,4,2012,9999,,  1/1/2012,12/31/2012,,,,,.121,,,.01,,,2014
85,Ohio PERS,4,State and Local Law Enforcement-Traditional Plan,4,,5,2012,9999,,  1/1/2013,12/31/2013,,,,,.126,,,.01,,,2014
85,Ohio PERS,4,State and Local Law Enforcement-Traditional Plan,4,,6,2012,9999,,  1/1/2014,  1/1/8000,,,,,.13,,,.01,,,2014
85,Ohio PERS,4,State and Local Law Enforcement-Traditional Plan,5,,1,2012,9999,,  1/1/2009,12/31/2009,,,,,.101,,,.01,,,2014
85,Ohio PERS,4,State and Local Law Enforcement-Traditional Plan,5,,2,2012,9999,,  1/1/2010,12/31/2010,,,,,.111,,,.01,,,2014
85,Ohio PERS,4,State and Local Law Enforcement-Traditional Plan,5,,3,2012,9999,,  1/1/2011,12/31/2011,,,,,.116,,,.01,,,2014
85,Ohio PERS,4,State and Local Law Enforcement-Traditional Plan,5,,4,2012,9999,,  1/1/2012,12/31/2012,,,,,.121,,,.01,,,2014
85,Ohio PERS,4,State and Local Law Enforcement-Traditional Plan,5,,5,2012,9999,,  1/1/2013,12/31/2013,,,,,.126,,,.01,,,2014
85,Ohio PERS,4,State and Local Law Enforcement-Traditional Plan,5,,6,2012,9999,,  1/1/2014,  1/1/8000,,,,,.13,,,.01,,,2014
85,Ohio PERS,4,State and Local Law Enforcement-Traditional Plan,6,,1,2012,9999,,  1/1/2009,12/31/2009,,,,,.101,,,.01,,,2014
85,Ohio PERS,4,State and Local Law Enforcement-Traditional Plan,6,,2,2012,9999,,  1/1/2010,12/31/2010,,,,,.111,,,.01,,,2014
85,Ohio PERS,4,State and Local Law Enforcement-Traditional Plan,6,,3,2012,9999,,  1/1/2011,12/31/2011,,,,,.116,,,.01,,,2014
85,Ohio PERS,4,State and Local Law Enforcement-Traditional Plan,6,,4,2012,9999,,  1/1/2012,12/31/2012,,,,,.121,,,.01,,,2014
85,Ohio PERS,4,State and Local Law Enforcement-Traditional Plan,6,,5,2012,9999,,  1/1/2013,12/31/2013,,,,,.126,,,.01,,,2014
85,Ohio PERS,4,State and Local Law Enforcement-Traditional Plan,6,,6,2012,9999,,  1/1/2014,  1/1/8000,,,,,.13,,,.01,,,2014
85,Ohio PERS,4,State and Local Law Enforcement-Traditional Plan,7,,1,2012,9999,,  1/1/2009,12/31/2009,,,,,.101,,,.01,,,2014
85,Ohio PERS,4,State and Local Law Enforcement-Traditional Plan,7,,2,2012,9999,,  1/1/2010,12/31/2010,,,,,.111,,,.01,,,2014
85,Ohio PERS,4,State and Local Law Enforcement-Traditional Plan,7,,3,2012,9999,,  1/1/2011,12/31/2011,,,,,.116,,,.01,,,2014
85,Ohio PERS,4,State and Local Law Enforcement-Traditional Plan,7,,4,2012,9999,,  1/1/2012,12/31/2012,,,,,.121,,,.01,,,2014
85,Ohio PERS,4,State and Local Law Enforcement-Traditional Plan,7,,5,2012,9999,,  1/1/2013,12/31/2013,,,,,.126,,,.01,,,2014
85,Ohio PERS,4,State and Local Law Enforcement-Traditional Plan,7,,6,2012,9999,,  1/1/2014,  1/1/8000,,,,,.13,,,.01,,,2014
85,Ohio PERS,4,State and Local Law Enforcement-Traditional Plan,8,,1,2012,9999,,  1/1/2009,12/31/2009,,,,,.101,,,.01,,,2014
85,Ohio PERS,4,State and Local Law Enforcement-Traditional Plan,8,,2,2012,9999,,  1/1/2010,12/31/2010,,,,,.111,,,.01,,,2014
85,Ohio PERS,4,State and Local Law Enforcement-Traditional Plan,8,,3,2012,9999,,  1/1/2011,12/31/2011,,,,,.116,,,.01,,,2014
85,Ohio PERS,4,State and Local Law Enforcement-Traditional Plan,8,,4,2012,9999,,  1/1/2012,12/31/2012,,,,,.121,,,.01,,,2014
85,Ohio PERS,4,State and Local Law Enforcement-Traditional Plan,8,,5,2012,9999,,  1/1/2013,12/31/2013,,,,,.126,,,.01,,,2014
85,Ohio PERS,4,State and Local Law Enforcement-Traditional Plan,8,,6,2012,9999,,  1/1/2014,  1/1/8000,,,,,.13,,,.01,,,2014
85,Ohio PERS,5,State Gov. Employees-Combined Plan,1,,1,2012,9999,,,,,,,,0,,,.01,,,2014
85,Ohio PERS,5,State Gov. Employees-Combined Plan,2,,1,2012,9999,,,,,,,,0,,,.01,,,2014
85,Ohio PERS,5,State Gov. Employees-Combined Plan,3,,1,2012,9999,,,,,,,,0,,,.01,,,2014
85,Ohio PERS,5,State Gov. Employees-Combined Plan,4,,1,2012,9999,,,,,,,,0,,,.01,,,2014
85,Ohio PERS,5,State Gov. Employees-Combined Plan,5,,1,2012,9999,,,,,,,,0,,,.01,,,2014
85,Ohio PERS,5,State Gov. Employees-Combined Plan,6,,1,2012,9999,,,,,,,,0,,,.01,,,2014
85,Ohio PERS,5,State Gov. Employees-Combined Plan,7,,1,2012,9999,,,,,,,,0,,,.01,,,2014
85,Ohio PERS,5,State Gov. Employees-Combined Plan,8,,1,2012,9999,,,,,,,,0,,,.01,,,2014
85,Ohio PERS,5,State Gov. Employees-Combined Plan,9,,1,2012,9999,,,,,,,,0,,,.01,,,2014
85,Ohio PERS,5,State Gov. Employees-Combined Plan,10,,1,2012,9999,,,,,,,,0,,,.01,,,2014
85,Ohio PERS,5,State Gov. Employees-Combined Plan,11,,1,2012,9999,,,,,,,,0,,,.01,,,2014
85,Ohio PERS,6,General Local Gov. Employees-Combined Plan,1,,1,2012,9999,,,,,,,,0,,,.01,,,2014
85,Ohio PERS,6,General Local Gov. Employees-Combined Plan,2,,1,2012,9999,,,,,,,,0,,,.01,,,2014
85,Ohio PERS,6,General Local Gov. Employees-Combined Plan,3,,1,2012,9999,,,,,,,,0,,,.01,,,2014
85,Ohio PERS,6,General Local Gov. Employees-Combined Plan,4,,1,2012,9999,,,,,,,,0,,,.01,,,2014
85,Ohio PERS,6,General Local Gov. Employees-Combined Plan,5,,1,2012,9999,,,,,,,,0,,,.01,,,2014
85,Ohio PERS,6,General Local Gov. Employees-Combined Plan,6,,1,2012,9999,,,,,,,,0,,,.01,,,2014
85,Ohio PERS,6,General Local Gov. Employees-Combined Plan,7,,1,2012,9999,,,,,,,,0,,,.01,,,2014
85,Ohio PERS,6,General Local Gov. Employees-Combined Plan,8,,1,2012,9999,,,,,,,,0,,,.01,,,2014
85,Ohio PERS,6,General Local Gov. Employees-Combined Plan,9,,1,2012,9999,,,,,,,,0,,,.01,,,2014
85,Ohio PERS,6,General Local Gov. Employees-Combined Plan,10,,1,2012,9999,,,,,,,,0,,,.01,,,2014
85,Ohio PERS,6,General Local Gov. Employees-Combined Plan,11,,1,2012,9999,,,,,,,,0,,,.01,,,2014
86,Ohio Police & Fire,1,All,1,,1,2012,9999,,  9/9/1988,  7/1/2013,,,,,.1,,,0,,,2014
86,Ohio Police & Fire,1,All,1,,2,2012,9999,,  7/2/2013,  7/1/2014,,,,,.1075,,,0,,,2014
86,Ohio Police & Fire,1,All,1,,3,2012,9999,,  7/2/2014,  7/1/2015,,,,,.115,,,0,,,2014
86,Ohio Police & Fire,1,All,1,,4,2012,9999,,  7/2/2015,  1/1/8000,,,,,.1225,,,0,,,2014
86,Ohio Police & Fire,1,All,2,,1,2012,9999,,  9/9/1988,  7/1/2013,,,,,.1,,,0,,,2014
86,Ohio Police & Fire,1,All,2,,2,2012,9999,,  7/2/2013,  7/1/2014,,,,,.1075,,,0,,,2014
86,Ohio Police & Fire,1,All,2,,3,2012,9999,,  7/2/2014,  7/1/2015,,,,,.115,,,0,,,2014
86,Ohio Police & Fire,1,All,2,,4,2012,9999,,  7/2/2015,  1/1/8000,,,,,.1225,,,0,,,2014
86,Ohio Police & Fire,1,All,3,,1,2012,9999,,  9/9/1988,  7/1/2013,,,,,.1,,,0,,,2014
86,Ohio Police & Fire,1,All,3,,2,2012,9999,,  7/2/2013,  7/1/2014,,,,,.1075,,,0,,,2014
86,Ohio Police & Fire,1,All,3,,3,2012,9999,,  7/2/2014,  7/1/2015,,,,,.115,,,0,,,2014
86,Ohio Police & Fire,1,All,3,,4,2012,9999,,  7/2/2015,  1/1/8000,,,,,.1225,,,0,,,2014
86,Ohio Police & Fire,2,All,1,,1,2012,9999,,  9/9/1988,  7/1/2013,,,,,.1,,,0,,,2014
86,Ohio Police & Fire,2,All,1,,2,2012,9999,,  7/2/2013,  7/1/2014,,,,,.1075,,,0,,,2014
86,Ohio Police & Fire,2,All,1,,3,2012,9999,,  7/2/2014,  7/1/2015,,,,,.115,,,0,,,2014
86,Ohio Police & Fire,2,All,1,,4,2012,9999,,  7/2/2015,  1/1/8000,,,,,.1225,,,0,,,2014
86,Ohio Police & Fire,2,All,2,,1,2012,9999,,  9/9/1988,  7/1/2013,,,,,.1,,,0,,,2014
86,Ohio Police & Fire,2,All,2,,2,2012,9999,,  7/2/2013,  7/1/2014,,,,,.1075,,,0,,,2014
86,Ohio Police & Fire,2,All,2,,3,2012,9999,,  7/2/2014,  7/1/2015,,,,,.115,,,0,,,2014
86,Ohio Police & Fire,2,All,2,,4,2012,9999,,  7/2/2015,  1/1/8000,,,,,.1225,,,0,,,2014
86,Ohio Police & Fire,2,All,3,,1,2012,9999,,  9/9/1988,  7/1/2013,,,,,.1,,,0,,,2014
86,Ohio Police & Fire,2,All,3,,2,2012,9999,,  7/2/2013,  7/1/2014,,,,,.1075,,,0,,,2014
86,Ohio Police & Fire,2,All,3,,3,2012,9999,,  7/2/2014,  7/1/2015,,,,,.115,,,0,,,2014
86,Ohio Police & Fire,2,All,3,,4,2012,9999,,  7/2/2015,  1/1/8000,,,,,.1225,,,0,,,2014
87,Ohio Schools,0,ALL,1,,1,2012,9999,,,,,,,,.1,,,0,,,2014
87,Ohio Schools,0,ALL,2,,1,2012,9999,,,,,,,,.1,,,0,,,2014
88,Ohio TRS,1,ALL,1,,1,2012,9999,,1/1/1800, 6/30/2014,,,,,.11,,,.03,,,2014
88,Ohio TRS,1,ALL,1,,2,2012,9999,,  7/1/2014, 6/30/2015,,,,,.12,,,.03,,,2014
88,Ohio TRS,1,ALL,1,,3,2012,9999,,  7/1/2015, 6/30/2016,,,,,.13,,,.03,,,2014
88,Ohio TRS,1,ALL,1,,4,2012,9999,,  7/1/2016,  1/1/8000,,,,,.14,,,.03,,,2014
88,Ohio TRS,1,ALL,2,,1,2012,9999,,1/1/1800, 6/30/2014,,,,,.11,,,.03,,,2014
88,Ohio TRS,1,ALL,2,,2,2012,9999,,  7/1/2014, 6/30/2015,,,,,.12,,,.03,,,2014
88,Ohio TRS,1,ALL,2,,3,2012,9999,,  7/1/2015, 6/30/2016,,,,,.13,,,.03,,,2014
88,Ohio TRS,1,ALL,2,,4,2012,9999,,  7/1/2016,  1/1/8000,,,,,.14,,,.03,,,2014
88,Ohio TRS,1,ALL,3,,1,2012,9999,,1/1/1800, 6/30/2014,,,,,.11,,,.03,,,2014
88,Ohio TRS,1,ALL,3,,2,2012,9999,,  7/1/2014, 6/30/2015,,,,,.12,,,.03,,,2014
88,Ohio TRS,1,ALL,3,,3,2012,9999,,  7/1/2015, 6/30/2016,,,,,.13,,,.03,,,2014
88,Ohio TRS,1,ALL,3,,4,2012,9999,,  7/1/2016,  1/1/8000,,,,,.14,,,.03,,,2014
88,Ohio TRS,1,ALL,4,,1,2012,9999,,1/1/1800, 6/30/2014,,,,,.11,,,.03,,,2014
88,Ohio TRS,1,ALL,4,,2,2012,9999,,  7/1/2014, 6/30/2015,,,,,.12,,,.03,,,2014
88,Ohio TRS,1,ALL,4,,3,2012,9999,,  7/1/2015, 6/30/2016,,,,,.13,,,.03,,,2014
88,Ohio TRS,1,ALL,4,,4,2012,9999,,  7/1/2016,  1/1/8000,,,,,.14,,,.03,,,2014
88,Ohio TRS,2,ALL,1,,1,2012,9999,,1/1/1800, 6/30/2014,,,,,.11,,,.03,,,2014
88,Ohio TRS,2,ALL,1,,2,2012,9999,,  7/1/2014, 6/30/2015,,,,,.12,,,.03,,,2014
88,Ohio TRS,2,ALL,1,,3,2012,9999,,  7/1/2015, 6/30/2016,,,,,.13,,,.03,,,2014
88,Ohio TRS,2,ALL,1,,4,2012,9999,,  7/1/2016,  1/1/8000,,,,,.14,,,.03,,,2014
88,Ohio TRS,2,ALL,2,,1,2012,9999,,1/1/1800, 6/30/2014,,,,,.11,,,.03,,,2014
88,Ohio TRS,2,ALL,2,,2,2012,9999,,  7/1/2014, 6/30/2015,,,,,.12,,,.03,,,2014
88,Ohio TRS,2,ALL,2,,3,2012,9999,,  7/1/2015, 6/30/2016,,,,,.13,,,.03,,,2014
88,Ohio TRS,2,ALL,2,,4,2012,9999,,  7/1/2016,  1/1/8000,,,,,.14,,,.03,,,2014
89,Oklahoma PERS,1,General Employees,1,All Tiers,1,2014,9999,,,,,,,,.035,,,.03,,,2014
89,Oklahoma PERS,1,General Employees,2,All Tiers,1,2014,9999,,,,,,,,.035,,,.03,,,2014
89,Oklahoma PERS,1,General Employees,3,All Tiers,1,2014,9999,,,,,,,,.035,,,.03,,,2014
89,Oklahoma PERS,1,General Employees,4,All Tiers,1,2014,9999,,,,,,,,.035,,,.03,,,2014
89,Oklahoma PERS,1,General Employees,5,All Tiers,1,2014,9999,,,,,,,,.035,,,.03,,,2014
89,Oklahoma PERS,1,General Employees,6,All Tiers,1,2014,9999,,,,,,,,.035,,,.03,,,2014
89,Oklahoma PERS,2,Hazardous Duty,1,All Tiers,1,2014,9999,,,,1,20,,,.08,,,.03,,,2014
89,Oklahoma PERS,2,Hazardous Duty,1,All Tiers,2,2014,9999,,,,21,9999,,,.035,,,.03,,,2014
89,Oklahoma PERS,2,Hazardous Duty,2,All Tiers,1,2014,9999,,,,1,20,,,.08,,,.03,,,2014
89,Oklahoma PERS,2,Hazardous Duty,2,All Tiers,2,2014,9999,,,,21,9999,,,.035,,,.03,,,2014
89,Oklahoma PERS,2,Hazardous Duty,3,All Tiers,1,2014,9999,,,,1,20,,,.08,,,.03,,,2014
89,Oklahoma PERS,2,Hazardous Duty,3,All Tiers,2,2014,9999,,,,21,9999,,,.035,,,.03,,,2014
89,Oklahoma PERS,2,Hazardous Duty,4,All Tiers,1,2014,9999,,,,1,20,,,.08,,,.03,,,2014
89,Oklahoma PERS,2,Hazardous Duty,4,All Tiers,2,2014,9999,,,,21,9999,,,.035,,,.03,,,2014
89,Oklahoma PERS,2,Hazardous Duty,5,All Tiers,1,2014,9999,,,,1,20,,,.08,,,.03,,,2014
