PlanName,DataEntryCode,source_FundingAndMethods,notes_FundingAndMethods,initials_FundingAndMethods,AssetValMeth,PhaseIn,AssetValMeth_note,ActCostMeth,ActCostMeth_note,FundingMeth,FundingMeth_note,ppd_id,EEGroupID,TierID,fy,scaled_check,MktAssets_Smooth,ActAssets_Smooth,NetFlows_smooth,AssetValMethCode,SmoothingReset,GainlossConcept,GainLossBase_1,GainLossBase_2,GainLoss,GainLossPeriod,PhaseInPercent,PhaseInPeriods,PhaseInType,GainLossRecognition,AssetSmoothingBaseline,ExpectedReturnMethod,AddSubtractGainLoss,UpperCorridor,LowerCorridor,ActCostMethCode,FundMethCode_1,FundMethCode_2,PayrollGrowthAssumption,TotAmortPeriod,RemainingAmortPeriod,UAALYearEstablished,WageInflation
Utah Noncontributory,,p. 54-55 Exhibit 13 and 14,Combined for all Plans in Utah RS,JP,,1016923; -977081; 955219; 855756; -6489978,,,,,,112,0,0,2012,1,22150598,21370068,-304511,0,0,0,1,2,1016923,0,.8,5,1,0,1,,0,1.25,.75,,,,,,,,
Utah Noncontributory,,,Combined for all Plans in Utah RS,JFP,,1600276; 1016923; -977081; 955219; 855756,,,,,,112,0,0,2013,1,25096075,23405486,-304667,0,0,0,1,2,1600276,0,.8,5,1,0,1,,0,1.25,.75,,,,,,,,
Utah Noncontributory,,2015 URS AV p 49 -51,Combined for all Plans in Utah RS,CM,,-95447; 1600276; 1016923; -977081; 955219,,,,,,112,0,0,2014,1,26569122,25473963,-302374,0,0,0,1,2,-95447,0,.8,5,1,0,1,,0,1.25,.75,,,,.0325,,,,.035
Utah Noncontributory,,2016 URS AV p 50; 52,Combined for all Plans in Utah RS,TP,,-1529412; -95447; 1600276; 1016923; -977081,,,,,,112,0,0,2015,1,26686846,27124148,-333059,0,0,0,1,2,-1529412,0,.8,5,1,0,1,,0,1.25,.75,,,,.031,,,,
Utah Noncontributory,,,need 2017 report,TP,,,,,,,,112,0,0,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vermont State Employees,,,,,,,,,,,,113,0,0,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vermont State Employees,,,,,,,,,,,,113,0,0,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vermont State Employees,,,,,,,,,,,,113,0,0,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vermont State Employees,,,,,,,,,,,,113,0,0,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vermont State Employees,,,,,,,,,,,,113,0,0,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vermont State Employees,,,,,,,,,,,,113,0,0,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vermont State Employees,,,,,,,,,,,,113,0,0,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vermont State Employees,,,,,,,,,,,,113,0,0,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vermont State Employees,,,,,,,,,,,,113,0,0,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vermont State Employees,,,,,,,,,,,,113,0,0,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vermont State Employees,,,,,,,,,,,,113,0,0,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vermont State Employees,,,,,,,,,,,,113,0,0,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vermont State Employees,,p. 10 Section III - Assets,,JP,,,,,,,,113,0,0,2013,0,1470493.897,1469169.902,-24831.49,0,0,1,1,4,1654994,0,.2,1,,,4,2,1,,,,,,,,,,
Vermont State Employees,,,,YC,,,,,,,,113,0,0,2014,0,1657245.868,1566075.54,-23739.399,0,0,1,1,4,113962.91,0,.2,1,,,4,2,1,,,,,,.045,,,,.03
Vermont State Employees,,2015 AV P 8 Section III - Assets,,CM,,,,,,,,113,0,0,2015,0,1624861.239,1636267.663,-29953.797,0,0,1,1,4,-14258.03,0,.2,1,,,4,2,1,,,,,,,,,,
Vermont State Employees,,2016 SERS AV p 8,,TP,,,,,,,,113,0,0,2016,0,1609650.152,1707267.941,-37862.71,0,0,1,1,4,-122022.236,0,.2,1,,,4,2,1,,,,,,,,,,
Vermont Teachers,,,,,,,,,,,,114,0,0,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vermont Teachers,,,,,,,,,,,,114,0,0,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vermont Teachers,,,,,,,,,,,,114,0,0,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vermont Teachers,,,,,,,,,,,,114,0,0,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vermont Teachers,,,,,,,,,,,,114,0,0,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vermont Teachers,,,,,,,,,,,,114,0,0,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vermont Teachers,,,,,,,,,,,,114,0,0,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vermont Teachers,,,,,,,,,,,,114,0,0,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vermont Teachers,,,,,,,,,,,,114,0,0,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vermont Teachers,,,,,,,,,,,,114,0,0,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vermont Teachers,,,,,,,,,,,,114,0,0,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vermont Teachers,,,,,,,,,,,,114,0,0,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vermont Teachers,,p. 8 Section III - Assets,,JP,,,,,,,,114,0,0,2013,0,1554351.563,1552924.37,-64309.931,0,0,1,1,4,1783991,0,.2,1,,,4,2,1,,,,,,,,,,
Vermont Teachers,,P.5,,YC,,,,,,,,114,0,0,2014,0,17053644.604,1586515.753,-68519.602,0,0,1,1,4,118848.851,0,.2,1,,,4,2,1,,,,,,.045,,,,
Vermont Teachers,,2015 AV P 7: Section III - Assets,,CM,,,,,,,,114,0,0,2015,0,1653116.441,1662345.707,-51004.092,0,0,1,1,4,-11536.582,0,.2,1,,,4,2,1,,,,,,,,,,
Vermont Teachers,,2016 TRS AV p 7,,TP,,,,,,,,114,0,0,2016,0,1620899.749,1716296.235,-56927.612,0,0,1,1,4,-119245.607,0,.2,1,,,4,2,1,,,,,,,,,,
Virginia Retirement System,,,,,,,,,,,,115,0,0,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virginia Retirement System,,,,,,,,,,,,115,0,0,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virginia Retirement System,,,,,,,,,,,,115,0,0,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virginia Retirement System,,,,,,,,,,,,115,0,0,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virginia Retirement System,,,,,,,,,,,,115,0,0,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virginia Retirement System,,,,,,,,,,,,115,0,0,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virginia Retirement System,,,,,,,,,,,,115,0,0,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virginia Retirement System,,,,,,,,,,,,115,0,0,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virginia Retirement System,,,,,,,,,,,,115,0,0,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virginia Retirement System,,,,,,,,,,,,115,0,0,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virginia Retirement System,,,,,,,,,,,,115,0,0,2011,,,,,,,,,,,,,,,,,,,,,,,,.03,,30,,.0375
Virginia Retirement System,,,,,,,,,,,,115,0,0,2012,,,,,,,,,,,,,,,,,,,,,,,,.03,,29,,.0375
Virginia Retirement System,,"2013 VRS AV p 42, 47,53","State Employees, Teachers, and Political Subdivisions",CM,,469911; -588208; 1062317; 608502; -2996320,,,,,,115,0,0,2013,0,54972736,52124581,-1158613,0,0,0,1,2,,0,.2,5,0,0,4,1,1,,,,,,.03,,30,,.035
Virginia Retirement System,,2014 VRS AV p 40-45,"State Employees, Teachers, and Political Subdivisions",JP,,941765; 469911; -588208; 1062317; 608502 ,,,,,,115,0,0,2014,0,62207257,57144567,-1324203,0,0,0,1,2,,0,.2,5,0,0,4,1,1,,,,,,.03,,29,,.035
Virginia Retirement System,,2015 VRS AV P 12 p 40-45,"State Employees, Teachers, and Political Subdivisions",CM,,-308710; 941765; 469911; -588208; 1062317,,,,,,115,0,0,2015,0,64025668,62083601,-997883,0,0,0,1,2,,0,.2,5,0,0,4,1,1,,,,,,.03,,28,,
Virginia Retirement System,,"2016 VRS AV P 15; 31-32, 36","State Employees, Teachers, and Political Subdivisions",TP,,-669222; -308710; 941765; 469911; -588208,,,,,,115,0,0,2016,0,63954159,65203736,-1166374,0,0,0,1,2,,0,.2,5,0,0,4,1,1,,,,,,.03,,27,,
Washington LEOFF Plan 2,,,,,,,,,,,,117,0,0,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington LEOFF Plan 2,,,,,,,,,,,,117,0,0,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington LEOFF Plan 2,,,,,,,,,,,,117,0,0,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington LEOFF Plan 2,,,,,,,,,,,,117,0,0,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington LEOFF Plan 2,,,,,,,,,,,,117,0,0,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington LEOFF Plan 2,,,,,,,,,,,,117,0,0,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington LEOFF Plan 2,,,,,,,,,,,,117,0,0,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington LEOFF Plan 2,,,,,,,,,,,,117,0,0,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington LEOFF Plan 2,,,,,,,,,,,,117,0,0,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington LEOFF Plan 2,,,,,,,,,,,,117,0,0,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington LEOFF Plan 2,,,,,,,,,,,,117,0,0,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington LEOFF Plan 2,,2012 DRS AV p 32-34,,JFP(CM),,-334000; 524000; 87000; -827000; -184000; 116000; 36000,Gain and losses are recognized over various lengths of time depending on the magnitude of the gain loss.  Larger fluctuations are recognized over longer periods than smaller fluctuations.  The maximum recognition period is 8 years and minimum is 1 year.,,,,,117,0,0,2012,0,6640000,7222000,177000,0,0,0,1,2,,0,.8571428571428571,7,0,1,1,,0,1.3,.7,,,,,,,,
Washington LEOFF Plan 2,,,,JFP,,257000; -278000; 437000; 44000; -620000; -123000; 58000,Gain and losses are recognized over various lengths of time depending on the magnitude of the gain loss.  Larger fluctuations are recognized over longer periods than smaller fluctuations.  The maximum recognition period is 8 years and minimum is 1 year.,,,,,117,0,0,2013,0,7637000,7862000,172000,0,0,0,1,2,322000,0,.8,7,0,1,1,,0,1.3,.7,,,,,,,,
Washington LEOFF Plan 2,,"2014 AV P 27-32, P 77 -79",,CM,,768000; 193000; -223000; 350000; 0; -413000; -61000,Gain and losses are recognized over various lengths of time depending on the magnitude of the gain loss.  Larger fluctuations are recognized over longer periods than smaller fluctuations.  The maximum recognition period is 8 years and minimum is 1 year.,,,,,117,0,0,2014,0,9251000,8638000,152000,0,0,0,1,2,877000,0,.8,7,0,1,1,,0,1.3,.7,,,,.0375,,,,.0375
Washington LEOFF Plan 2,,2015 AV p 22-23,,TP,,-177000; 658000; 129000; -167000; 262000; 0; -207000,Gain and losses are recognized over various lengths of time depending on the magnitude of the gain loss.  Larger fluctuations are recognized over longer periods than smaller fluctuations.  The maximum recognition period is 8 years and minimum is 1 year.,,,,,117,0,0,2015,0,9818000,9320000,146000,0,0,0,1,2,-266000,0,.8,7,0,1,1,,0,1.3,.7,,,,,,,,
Washington LEOFF Plan 2,1,,,,,,,,,,,117,0,0,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington PERS 2/3,,,,,,,,,,,,119,0,0,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington PERS 2/3,,,,,,,,,,,,119,0,0,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington PERS 2/3,,,,,,,,,,,,119,0,0,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington PERS 2/3,,,,,,,,,,,,119,0,0,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington PERS 2/3,,,,,,,,,,,,119,0,0,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington PERS 2/3,,,,,,,,,,,,119,0,0,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington PERS 2/3,,,,,,,,,,,,119,0,0,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington PERS 2/3,,,,,,,,,,,,119,0,0,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington PERS 2/3,,,,,,,,,,,,119,0,0,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington PERS 2/3,,,,,,,,,,,,119,0,0,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington PERS 2/3,,,,,,,,,,,,119,0,0,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington PERS 2/3,,2012 DRS AV p 32-34,,JFP(CM),,-1122000; 1619000; 365000; -2742000; -615000; 397000; 124000,Gain and losses are recognized over various lengths of time depending on the magnitude of the gain loss.  Larger fluctuations are recognized over longer periods than smaller fluctuations.  The maximum recognition period is 8 years and minimum is 1 year.,,,,,119,0,0,2012,0,20678000,22653000,281000,0,0,0,1,2,,0,.8571428571428571,7,0,1,1,,0,1.3,.7,,,,,,,,.0375
Washington PERS 2/3,,,,JFP,,735000; -935000; 1350000; 243000; -2057000; -410000; 198000,Gain and losses are recognized over various lengths of time depending on the magnitude of the gain loss.  Larger fluctuations are recognized over longer periods than smaller fluctuations.  The maximum recognition period is 8 years and minimum is 1 year.,,,,,119,0,0,2013,0,23459000,24335000,221000,0,0,0,1,2,919000,0,.8,7,0,1,1,,0,1.3,.7,,,,,,,,.0375
Washington PERS 2/3,2,"2014 AV P 27-32, P 77 -79",check phase-in values,CM,,2284000; 551000; -748000; 1080000; 12000; -1371000; -205000,Gain and losses are recognized over various lengths of time depending on the magnitude of the gain loss.  Larger fluctuations are recognized over longer periods than smaller fluctuations.  The maximum recognition period is 8 years and minimum is 1 year.,,,,,119,0,0,2014,0,28099000,26386000,177000,0,0,0,1,2,2610000,0,.8,7,0,1,1,,0,1.3,.7,,,,,,,,.0375
Washington PERS 2/3,2,2015 AV p 22-23,check phase-in values,TP,,-669000; 1958000; 368000; -561000; 810000; 0; -686000,Gain and losses are recognized over various lengths of time depending on the magnitude of the gain loss.  Larger fluctuations are recognized over longer periods than smaller fluctuations.  The maximum recognition period is 8 years and minimum is 1 year.,,,,,119,0,0,2015,0,29512000,28292000,117000,0,0,0,1,2,-892000,0,.8,7,0,1,1,,0,1.3,.7,,,,,,,,
Washington PERS 2/3,1,,,,,,,,,,,119,0,0,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington School Employees Plan 2/3,,,,,,,,,,,,120,0,0,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington School Employees Plan 2/3,,,,,,,,,,,,120,0,0,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington School Employees Plan 2/3,,,,,,,,,,,,120,0,0,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington School Employees Plan 2/3,,,,,,,,,,,,120,0,0,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington School Employees Plan 2/3,,,,,,,,,,,,120,0,0,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington School Employees Plan 2/3,,,,,,,,,,,,120,0,0,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington School Employees Plan 2/3,,,,,,,,,,,,120,0,0,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington School Employees Plan 2/3,,,,,,,,,,,,120,0,0,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington School Employees Plan 2/3,,,,,,,,,,,,120,0,0,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington School Employees Plan 2/3,,,,,,,,,,,,120,0,0,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington School Employees Plan 2/3,,,,,,,,,,,,120,0,0,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington School Employees Plan 2/3,,2012 DRS AV p 32-34,,JFP(CM),,-153000; 221000; 50000; -379000; -87000; 57000; 18000,Gain and losses are recognized over various lengths of time depending on the magnitude of the gain loss.  Larger fluctuations are recognized over longer periods than smaller fluctuations.  The maximum recognition period is 8 years and minimum is 1 year.,,,,,120,0,0,2012,0,2827000,3100000,36000,0,0,0,1,2,,0,.8571428571428571,7,0,1,1,,0,1.3,.7,,,,,,,,
Washington School Employees Plan 2/3,,,,JFP,,101000; -128000; 184000; 33000; -284000; -58000; 28000,Gain and losses are recognized over various lengths of time depending on the magnitude of the gain loss.  Larger fluctuations are recognized over longer periods than smaller fluctuations.  The maximum recognition period is 8 years and minimum is 1 year.,,,,,120,0,0,2013,0,3212000,3335000,37000,0,0,0,1,2,126000,0,.8,7,0,1,1,,0,1.3,.7,,,,,,,,
Washington School Employees Plan 2/3,2,"2014 AV P 27-32, P 77 -79",check phase-in values,CM,,313000; 75000; -102000; 148000; 17000; 189000; -29000,Gain and losses are recognized over various lengths of time depending on the magnitude of the gain loss.  Larger fluctuations are recognized over longer periods than smaller fluctuations.  The maximum recognition period is 8 years and minimum is 1 year.,,,,,120,0,0,2014,0,3856000,3624000,30000,0,0,0,1,2,358000,0,.8,7,0,1,1,,0,1.3,.7,,,,,,,,.0375
Washington School Employees Plan 2/3,2,2015 AV p 22-23,check phase-in values,TP,,-91000; 268000; 50000; -77000; 111000; 0; -95000,Gain and losses are recognized over various lengths of time depending on the magnitude of the gain loss.  Larger fluctuations are recognized over longer periods than smaller fluctuations.  The maximum recognition period is 8 years and minimum is 1 year.,,,,,120,0,0,2015,0,4067000,3901000,34000,0,0,0,1,2,-122000,0,.8,7,0,1,1,,0,1.3,.7,,,,,,,,
Washington School Employees Plan 2/3,1,,,,,,,,,,,120,0,0,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington Teachers Plan 2/3,,,,,,,,,,,,122,0,0,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington Teachers Plan 2/3,,,,,,,,,,,,122,0,0,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington Teachers Plan 2/3,,,,,,,,,,,,122,0,0,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington Teachers Plan 2/3,,,,,,,,,,,,122,0,0,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington Teachers Plan 2/3,,,,,,,,,,,,122,0,0,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington Teachers Plan 2/3,,,,,,,,,,,,122,0,0,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington Teachers Plan 2/3,,,,,,,,,,,,122,0,0,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington Teachers Plan 2/3,,,,,,,,,,,,122,0,0,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington Teachers Plan 2/3,,,,,,,,,,,,122,0,0,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington Teachers Plan 2/3,,,,,,,,,,,,122,0,0,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington Teachers Plan 2/3,,,,,,,,,,,,122,0,0,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington Teachers Plan 2/3,,2012 DRS AV p 32-34,,JFP(CM),,-382000; 550000; 123000; -933000; -212000; 140000; 44000,Gain and losses are recognized over various lengths of time depending on the magnitude of the gain loss.  Larger fluctuations are recognized over longer periods than smaller fluctuations.  The maximum recognition period is 8 years and minimum is 1 year.,,,,,122,0,0,2012,0,7087000,7758000,139000,0,0,0,1,2,,0,.8571428571428571,7,0,1,1,,0,1.3,.7,,,,,,,,
Washington Teachers Plan 2/3,2,,check Phase-In values to be Carried Forward ( for TRS1) p  32 AV 2013,JFP,,210000; -315000; 501000; 113000; -1000000; -212000; 113000,Gain and losses are recognized over various lengths of time depending on the magnitude of the gain loss.  Larger fluctuations are recognized over longer periods than smaller fluctuations.  The maximum recognition period is 8 years and minimum is 1 year.,,,,,122,0,0,2013,0,8109000,8406000,144000,0,0,0,1,2,316000,0,.8,7,0,1,1,,0,1.3,.7,,,,,,,,
Washington Teachers Plan 2/3,2,"2014 AV P 27-32, P 77 -79",check Phase-In values to be Carried Forward ( for TRS1) p  32 AV 2014,CM,,792000; 190000; -255000; 366000; 41000; -467000; -71000,Gain and losses are recognized over various lengths of time depending on the magnitude of the gain loss.  Larger fluctuations are recognized over longer periods than smaller fluctuations.  The maximum recognition period is 8 years and minimum is 1 year.,,,,,122,0,0,2014,0,9790000,9193000,128000,0,0,0,1,2,906000,,.8,7,0,1,1,,0,1.3,.7,,,,,,,,.0375
Washington Teachers Plan 2/3,2,2015 AV p 22-23,check phase-in values,TP,,-232000; 679000; 126000; -191000; 275000; 0; -233000,Gain and losses are recognized over various lengths of time depending on the magnitude of the gain loss.  Larger fluctuations are recognized over longer periods than smaller fluctuations.  The maximum recognition period is 8 years and minimum is 1 year.,,,,,122,0,0,2015,0,10377000,9953000,134000,0,0,0,1,2,-309000,0,.8,7,0,1,1,,0,1.3,.7,,,,,,,,
Washington Teachers Plan 2/3,1,,,,,,,,,,,122,0,0,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia PERS,,,,,,,,,,,,123,0,0,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia PERS,,,,,,,,,,,,123,0,0,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia PERS,,,,,,,,,,,,123,0,0,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia PERS,,,,,,,,,,,,123,0,0,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia PERS,,,,,,,,,,,,123,0,0,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia PERS,,,,,,,,,,,,123,0,0,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia PERS,,,,,,,,,,,,123,0,0,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia PERS,,,,,,,,,,,,123,0,0,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia PERS,,,,,,,,,,,,123,0,0,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia PERS,,,,,,,,,,,,123,0,0,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia PERS,,,,,,,,,,,,123,0,0,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia PERS,,,,,,,,,,,,123,0,0,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia PERS,,p.14 Table 5a Actuarial Value of Assets,,JP,,229999; -280223; 450860; 222577; 0,,,,,,123,0,0,2013,0,4999633,4709530,-89041,0,0,0,1,2,229999,0,.75,5,1,1,1,,0,,,,,,,,,,
West Virginia PERS,,2014 PERS AV p 12-13,,CM,,509783; 229999; -280223; 450860; 0,,,,,,123,0,0,2014,0,5761109,5208828,-103810,0,0,0,1,2,509783,0,.75,5,1,1,1,,0,,,,,,,,,,
West Virginia PERS,,2015 PERS AV p 10-11,,TP,,-171549; 509783; 229999; -280223; 0,,,,,,123,0,0,2015,0,5853811,5565081,-126643,0,0,0,1,2,-171549,0,.75,5,1,1,1,,0,,,,,,,,,,
West Virginia PERS,,2016 PERS AV p 10-11,,TP,,-423678; -171549; 509783; 229999;0,,,,,,123,0,0,2016,0,5697470,5888558,-149369,0,0,0,1,2,-423678,0,.75,5,1,1,1,,0,,,,,,,,,,
West Virginia Teachers,,,,,,,,,,,,124,0,0,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia Teachers,,,,,,,,,,,,124,0,0,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia Teachers,,,,,,,,,,,,124,0,0,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia Teachers,,,,,,,,,,,,124,0,0,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia Teachers,,,,,,,,,,,,124,0,0,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia Teachers,,,,,,,,,,,,124,0,0,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia Teachers,,,,,,,,,,,,124,0,0,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia Teachers,,,,,,,,,,,,124,0,0,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia Teachers,,,,,,,,,,,,124,0,0,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia Teachers,,,,,,,,,,,,124,0,0,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia Teachers,,,,,,,,,,,,124,0,0,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia Teachers,,,,,,,,,,,,124,0,0,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia Teachers,,p.14 Table 5a Actuarial Value of Assets,,JP,,,,,,,,124,0,0,2013,0,5751101,5751101,-49728,1,,,,,,,,,,,,,,,,,,,,,,,
West Virginia Teachers,,,,CM,,,,,,,,124,0,0,2014,0,6682093,6682093,-124441,1,,,,,,,,,,,,,,,,,,,.0375,,,,
West Virginia Teachers,,2015 TRS AV p 14,,TP,,,,,,,,124,0,0,2015,0,6803089,6803089,-188012,1,,,,,,,,,,,,,,,,,,,.0375,,,,
West Virginia Teachers,,2016 TRS AV p 15,,TP,,,,,,,,124,0,0,2016,0,6543087,6543087,-242289,1,,,,,,,,,,,,,,,,,,,.03,,,,
Wisconsin Retirement System,,,,,,,,,,,,125,0,0,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin Retirement System,,,,,,,,,,,,125,0,0,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin Retirement System,,,,,,,,,,,,125,0,0,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin Retirement System,,,,,,,,,,,,125,0,0,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin Retirement System,,,,,,,,,,,,125,0,0,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin Retirement System,,,,,,,,,,,,125,0,0,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin Retirement System,,,,,,,,,,,,125,0,0,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin Retirement System,,,,,,,,,,,,125,0,0,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin Retirement System,,,,,,,,,,,,125,0,0,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin Retirement System,,,,,,,,,,,,125,0,0,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin Retirement System,,,,,,,,,,,,125,0,0,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,
