PlanName,DataEntryCode,source_IncomeStatement,notes_IncomeStatement,initials_IncomeStatement_check,FVChange_SecLend,expense_SecLendMgmtFees,FVChange_SecLend_UG,CAFR_check,AV_check,LastYearOfData_check,ppd_id,EEGroupID,TierID,fy,contrib_EE_regular,contrib_ER_regular,contrib_ER_state,contrib_EE_PurchaseService,contrib_EE_other,contrib_ER_other,contrib_other,contrib_tot,FairValueChange_investments,FairValueChange_RealEstate,income_interest,income_dividends,income_InterestAndDividends,income_RealEstate,income_PrivateEquity,income_alternatives,income_international,income_OtherInvestments,expense_RealEstate,expense_PrivateEquity,expense_alternatives,expense_OtherInvestments,expense_investments,income_SecuritiesLending,expense_SecuritiesLending,income_SecuritiesLendingRebate,income_OtherAdditions,income_net,expense_TotBenefits,expense_RetBenefits,expense_DisabilityBenefits,expense_DeathBenefits,expense_DROPBenefits,expense_SurvivorBenefits,expense_COLABenefits,expense_LumpSumBenefits,expense_OtherBenefits,expense_refunds,expense_AdminExpenses,expense_Depreciation,expense_OtherDeductions,expense_net,adjustment_MktAssets,MktAssets_net
Texas LECOS,,,nodataincontributionscolumns-kmc,kmc,,-83.289,,,,,106,0,0,2005,0,0,,,,,,0,57872.27,,,,20854.846,,,,,,,,,,-610.802,3178.146,-2850.22999999999,-2766.94099999999,.298999999999999,78444.52899999989,-29036.2989999999,-29036.2989999999,,,,,,,,,-520.981999999999,,,-29557.2809999999,,682699.640999999
Texas LECOS,,,nodataincontributionscolumns-kmc,kmc,,-83.33499999999989,,,,,106,0,0,2006,0,0,,,,,,0,35478.03,,,,22489.664,,,,,,,,,,-696.280999999999,7041.40499999999,-6656.613,-6573.278,.139,57656.3439999999,-30184.076,-30184.076,,,,,,,,,-378.050999999999,,,-30562.127,,709793.858
Texas LECOS,,,nodataincontributionscolumns-kmc,kmc,,-44.2569999999999,,,,,106,0,0,2007,0,0,,,,,,0,61102.94,,,,24837.3539999999,,,,,490.495999999999,,,,,-895.548,6165.46699999999,-5901.392,-5857.135,.027,85799.3439999999,-32149.736,-32149.736,,,,,,,,,-503.793,,,-32653.5289999999,,762939.672999999
Texas LECOS,,,,kmc,,-191.938999999999,,,,,106,0,0,2008,,20191.769,,,,,,20191.769,-70265.508,,,,27207.1009999999,,,,,218.913,,,,,-1170.223,8251.173000000001,-7158.891,-6966.952,0,-22725.666,-34908.231,-34908.231,,,,,,,,0,-365.8,,,-35274.031,,704939.976
Texas LECOS,,,,kmc,,-197.87,,,,,106,0,0,2009,,20657.4209999999,,,,,,20657.4209999999,-74388.713,,,,22315.0309999999,,,,,295.007999999999,,,,,-1103.277,2059.907,-921.346999999999,-723.476999999999,0,-31085.97,-38641.504,-38641.504,,,,,,,,0,-433.752999999999,,,-39075.2569999999,,634778.748999999
Texas LECOS,,,,jp,,-32.2109999999999,,1,1,,106,0,0,2010,7472.554,27799.4609999999,,,,,,35272.0149999999,23180.124,,,,18020.096,,,,,182.116999999999,,,,,-1517.00299999999,196.521999999999,-7.555,24.6559999999999,5.679,75331.99499999989,-41001.4369999999,-41001.4369999999,,,,,,,,-161.74,-594.624,,,-41757.8009999999,,668352.942999999
Texas LECOS,,,,cmg,,-21.736,,,,,106,0,0,2011,7604.323,24227.737,,,,,,31832.06,65020.4,,,,18764.0109999999,,,,,112.297,,,,,-2140.13299999999,48.8729999999999,75.515,97.25100000000001,1.80499999999999,113714.827999999,-43020.033,-43020.033,,,,,,,,-694.556,-936.543,,,-44651.1319999999,,737416.638999999
Texas LECOS,,,,cm,,-18.0599999999999,,,,,106,0,0,2012,7287.462,-3.16,,,,,,7284.30199999999,33944.85,,,,19524.25,,,,,49.411,,,,,-1804.784,93.0289999999999,102.2070000000001,120.267,.651,59193.9159999999,-46874.379,-46874.379,,,,,,,,-1219.481,-843.595,,,-48937.455,,747673.1
Texas LECOS,,,,CM,,-25.735,,,,,106,0,0,2013,7185.398,7116.706,,,,,,14302.104,54296.141,,,,19553.158,,,,,41.857,,,,,-2238.283,72.616,159.165,184.9,.566,86187.32399999999,-50854.85,-50854.85,,,,,,,,-1530.641,-805.247,,,-53190.738,,780669.686
Texas LECOS,,2014 CAFR p B40-42,,CM,,-32.95,,,,,106,0,0,2014,8179.64,27757.98,,,,,,35937.62,91227.107,,,,21405.827,,,,,16.513,,,,,-1202.395,37.552,255.948,288.898,.452,147678.624,-55227.807,-55227.807,,,,,,,,-1919.35,-1323.502,,,-58470.659,,869877.651
Texas LECOS,,2015 CAFR p 46,,TP,,-20.429,,,,,106,0,0,2015,8376.472,26728.318,,,,,,35104.79,-16582.254,,,,19282.977,,,,,150.101,,,,,-1116.375,26.578,157.463,177.892,4.386,37027.666,-59220.363,-59220.363,,,,,,,,-2128.06,-1411.562,,,-62759.985,,844145.3320000001
Texas LECOS,,,,TF,,-11.452,,,,,106,0,0,2016,9538.657999999999,27497.297,,,,,,37035.955,25276.016,,,,20578.116,,,,,52.488,,,,,-1178.577,22.982,80.08799999999999,91.54000000000001,4.014,81871.082,-62720.133,-62720.133,,,,,,,,-1825.6,-1421.458,,,-65967.19100000001,,860049.223
Texas Municipal,,,,cmg,,,,,,,107,0,0,2001,192905.967,323861.835,,,,,0,516767.802,300632.559,,605163.633,,605163.633,,,,,237.996,,,,,-317.5,,,,,1422484.49,-363512.077999999,-250335.872999999,-10950.145,-784.98,,,,-101441.08,,,-6768.04699999999,,-43618.75,-413898.88,,8635264.49699999
Texas Municipal,,,,cmg,,,,,,,107,0,0,2002,207927.871,353646.143999999,,,,,0,561574.015,848920.1750000001,,609714.915999999,,609714.915999999,,,,,,,,,,-397.5,,,,269.269,2020080.875,-359597.7060000001,-280980.552,-11787.172,,,,,-66829.982,,-39849.4069999999,-8389.41599999999,,-42639.833,-450476.362,,10204869.01
Texas Municipal,,,,cmg,,-1549.403,,,,,107,0,0,2003,218080.500999999,371308.541,,,,,0,589389.042,-326507.704,,578935.5339999991,,578935.5339999991,,,,,,,,,,-795.831999999999,26556.85,-23670.3239999999,-22120.9209999999,83.13800000000001,843990.704,-402230.345999999,-313384.007999999,-12412.401,,,,,-76433.93700000001,,-40498.175,-8190.041,,-40426.932,-491345.494,,10557514.22
Texas Municipal,,,,cmg,,-2320.53499999999,,,,,107,0,0,2004,230042.92,401399.639,,,,,0,631442.6310000001,662322.405,,605955.8860000001,,605955.8860000001,,,,,,,,,,-742.99,70959.0109999999,-66649.47799999989,-64328.9429999999,28.42,1903290.307,-442064.1409999989,-350260.213999999,-13061.1489999999,,,,,-78742.77800000001,,-45644.567,-8454.43499999999,,-30044.642,-526207.785,,11934596.742
Texas Municipal,,,,cmg,,-1687.356,,,,,107,0,0,2005,241695.424,446302.457999999,,,,,0,687997.8819999991,574458.912,,638438.5010000001,,638438.5010000001,,,,,,,,,,-723.4690000000001,176386.018,-171423.927,-169736.571,14.781,1905148.698,-501684.699,-391279.705,-13477.86,,,,,-96927.13400000001,,-48561.266,-9677.96099999999,,-13388.0669999999,-573311.993,,13266433.447
Texas Municipal,,,,cmg,,-1134.933,,,,,107,0,0,2006,257268.31,470710.456999999,,,,,0,727978.7669999989,-566569.834999999,,691330.920999999,,691330.920999999,,,,,,,,,,-1012.05,358669.23,-352988.353999999,-351853.420999999,,857408.679,-543688.25,-435307.27,-14177.858,,,,,-94203.122,,-48991.124,-11176.096,,-11146.81,-615002.28,,13508839.846
Texas Municipal,,,,cmg,,-3783.096,,,,,107,0,0,2007,275982.103,512946.908999999,,,,,0,788929.0119999991,320332.097,,737625.368,,737625.368,,,,,,,,,,-936.332999999999,425565.185999999,-404127.813999999,-400344.717999999,,1867387.516,-596172.4350000001,-482329.053,-14449.226,,,,,-99394.156,,-52621.9429999999,-11504.4419999999,,-67.161,-660365.981,,14715861.3809999
Texas Municipal,,,,cmg,,-8180.844,-44507.0679999999,,,,107,0,0,2008,297953.969999999,567236.2519999991,,,,,0,865190.221999999,-1008385.36899999,,749658.772,,749658.772,,,,,,,,,,-4167.578,185376.928,-139018.893,-130838.049,,604147.013999999,-649259.955999999,-530045.817999999,-14806.9339999999,-1229.567,,,,-103177.637,,-49086.819,-11672.174,,-27.675,-710046.623999999,,14609961.771
Texas Municipal,,,,jp,,-2321.822,-9830.380999999999,,,,107,0,0,2009,313475.829,641747.221999999,,,,,0,955223.0509999991,873137.944,,613112.932,,613112.932,,,,,,,,,,-6268.44599999999,23852.78,-10695.877,-8374.055,,2438532.003,-686996.4569999998,-580156.863,-15394.6749999999,-1304.784,,,,-90140.13499999989,,-45307.4879999999,-10509.869,,-4.317,-742818.1310000001,,16305675.6429999
Texas Municipal,,,,jp,,-1142.976,33889.9479999999,1,1,,107,0,0,2010,315643.308,679270.765999999,,,,,,994914.074,1001627.62,,466697.598,,466697.598,,,,,,,,,,-12363.868,14030.243,-7553.521000000001,-6410.545,32.109,2491274.203,-744779.3929999999,-619236.211,-15469.4,-1312.29299999999,,,,-108761.489,,-49041.627,-10634.956,,,-804455.976,,17992493.87
Texas Municipal,,,,cm,,-722.62,5056.028,,,,107,0,0,2011,318986.168,703778.738999999,,,,,,1022764.907,10362.7649999999,,431472.93,,431472.93,,,,,,,,,,-16220.867,6319.37399999999,-2224.577,-1501.957,24.289,1457554.84899999,-811648.8349999988,-675504.721999999,-15923.3719999999,-1331.57,,,,-118889.171,,-55666.288,-11439.672,,,-878754.795,,18571293.9239999
Texas Municipal,,2012 CAFR p31,,CM,,-511.651999999999,9281.432000000001,,,,107,0,0,2012,327363.043,664852.429,,,,,,992215.4720000001,1522241.364,,343348.147999999,,343348.147999999,,,,,,,,,,-14489.7289999999,4860.469,-1961.142999999999,-1449.491,13.962,2855509.975,-864937.039,-729636.554,-16049.912,,,,,-119250.573,,-57842.7229999999,-12114.375,,-1310.74,-936204.8769999991,,20490599.022
Texas Municipal,,,,CM,,-353.296,1853.849,,,,107,0,0,2013,339906.924,681469.222,,,,,,1021376.146,1681646.053,,305366.693,,305366.693,,,,,,,,,,-15980.128,2506.55,-504.54,-151.244,17.961,2996282.584,-946496.522,-794458.67,-16469.149,,,,,-135568.703,,-57727.674,-12821.721,,-1202.065,-1018247.982,,22468633.624
Texas Municipal,,2014 CAFR p31,,CM,,-357.06,1610.967,,,,107,0,0,2014,355413.935,719904.3100000001,,,,,,1075318.245,980540.406,,,,322383.177,,,,,,,,,,-21215.77,1766.151,259.248,616.308,29.491,2360691.915,-1028572.12,-861959.01,-16873.699,,,,,-149739.411,,-58723.123,-13419.567,,-1132.803,-1101847.613,,23727477.926
Texas Municipal,,2015 CAFR p31,,CM,,-315.63,-90.021,,,,107,0,0,2015,376103.505,751708.718,,,,,,1127812.223,-284634.17,,,,354568.887,,,,,,,,,,-36782.602,2225.559,-276.224,39.406,3.9,1162827.552,-1102785.029,-937848.878,-16775.098,,,,,-148161.053,,-56975.269,-21325.422,,-1057.178,-1182142.898,,23708162.58
Texas Municipal,1,,,cm,,,,,,,107,0,0,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas Teachers,,,,kn,,-9510.70299999999,,,,,108,0,0,2001,1364689.388,136247.871,1142792.114,,,,,2643729.373,-12070530.812,,1944122.334,722508.297,2666630.631,,,,,1484.864,,,,,-11852.877,623318.371999999,-577854.466,-568343.763,70741.2909999999,-6654333.62399999,-3649116.654,-3648760.338,,,,,,,-356.315999999999,-214434.791999999,-20795.129,,-20663.196,-3905009.771,,79426764.13500001
Texas Teachers,,,,kn,,-9375.668999999991,,,,,108,0,0,2002,1450311.52099999,157781.53,1201257.58599999,,,,,2809350.637,-8477880.514,,1580458.31,790900.36,2371358.67,,,,,532.0990000000001,,,,,-12921.671,221743.809,-177167.68,-167792.011,114171.270999999,-3150813.379,-4344946.459000001,-4344255.724,,,,,,,-690.735,-186421.065,-24597.361,,-24183.51,-4580148.39499999,,71695802.361
Texas Teachers,,,,kn,,-3957.811,,,,,108,0,0,2003,1516801.53499999,182536.228,1239070.20099999,,,,,2938407.964,5673389.05399999,,1224502.529,900563.26,2125065.789,,,,,,,,,,-14604.331,108579.174,-86151.595,-82193.784,159912.071,10904598.126,-4729277.323,-4728815.398,,,,,,,-461.925,-186082.67,-23428.162,,-28609.8709999999,-4967398.02599999,,77633002.46099991
Texas Teachers,,,,kn,,-4989.37,,,,,108,0,0,2004,1530276.75,192395.671999999,1241789.16699999,,,,,2964461.589,7024439.01499999,,1103782.108,1005620.107,2109402.215,,,,,,,,,,-16252.645,139932.948,-111662.302,-106672.932,197346.309,12307667.129,-5454381.434,-5453864.905,,,,,,,-516.529,-220396.709,-24841.3,,-38068.44,-5737687.883,,84202981.707
Texas Teachers,,,,kn,,-5815.617,,,,,108,0,0,2005,1578339.475,221158.942,1257671.695,,,,,3057170.112,9607205.396999991,,1056392.05199999,1273580.628,2329972.67999999,,,,,,,,,,-17394.917,317892.484,-284851.057,-279035.44,150941.845,15160936.544,-5387605.428,-5386679.241,,,,,,,-926.187,-243382.014,-25114.716,,,-5656102.15799999,,93707816.09299991
Texas Teachers,,,,kn,,-5903.558,,,,,108,0,0,2006,1700415.419,267399.619,1332101.48099999,,,,,3299916.51899999,6326056.72599999,,1334450.945,1276009.852,2610460.797,,,,,,,,,,-19099.395,550074.665,-516622.841999999,-510719.283999999,154599.147,12405385.617,-5582306.639,-5581264.678,,,,,,,-1041.961,-265487.478999999,-26444.4049999999,,,-5874238.523,,100238963.187
Texas Teachers,,,,kn,,-7255.314,,,,,108,0,0,2007,1862595.865,282077.712999999,1471131.358,,,,,3615804.936,11232429.17,,1629566.321,1413189.83199999,3042756.15299999,,,,,,,,,,-20942.4019999999,871885.932999999,-827582.2760000001,-820326.9620000001,87956.421,18002307.9349999,-5807036.778000001,-5805583.173,,,,,,,-1453.605,-277932.218999999,-27502.276,,,-6112471.273,,112128799.849
Texas Teachers,,,,kn,,-33642.743,,,,,108,0,0,2008,1998138.487,353524.479999999,1702441.554,,,,,4054104.521,-7992472.03,,1805993.51799999,1397529.10299999,3203522.62099998,,,,,,,,,,-27956.132,929696.098,-716388.3860000001,-682745.643,88857.46400000001,-460635.843999999,-6454687.449,-6453040.955,,,,,,,-1646.49399999999,-275482.331,-26122.662,,-1374.018,-6757666.46,,104910497.545
Texas Teachers,,,,kn,,-35047.788,,,,,108,0,0,2009,2107057.87,412728.096,1757026.428,,,,,4276812.394,-16030794.035,,776676.2510000001,1108384.911,1885061.162,,,,,,,,,,-68990.51700000001,371868.588999999,-129013.921,-93966.133,76099.6929999999,-9618956.634999991,-6343563.70399999,-6342010.32299999,,,,,,,-1553.381,-266695.076,-28310.448,,,-6638569.228,,88652971.68199991
Texas Teachers,,,,jp,,-16331.481,,,,,108,0,0,2010,2205017.42499999,412268.503,1881404.596,,,,,4498690.524,7542738,,914151.731,958159.969,1872311.7,,,,,,,,,,-111918.653999999,164683.340999999,-56367.514,-40036.033,89779.989,13999917.386,-6669304.862,-6667800.352,,,,,,,-1504.51,-265186.588999999,-29992.608,,,-6964484.059,,95688405.009
Texas Teachers,,,,cmg,,-20190.571,,,,,108,0,0,2011,2243954.725,411889.816999999,1922242.029,105177.104,3983.605,4095.094,12673.765,4704016.139,12616681.465,,1003311.852,1120858.77099999,2124170.62299999,,,,,,,,,,-183369.774999999,135755.198999999,-56302.284,-36111.713,1576.613,19342527.98,-7240027.454999991,-7173504.78799999,,,,,,,-66522.667,-334268.822,-35849.819,,,-7610146.09599999,,107420786.893
Texas Teachers,,,,cm,,-35438.8709999999,,,,,108,0,0,2012,2188020.423,369988.429,1684805.565,125971.764,3721.012,3813.329,15010.53,4391331.052,5972016.449,,710769.351,1213189.78799999,1923959.13899999,,,,,,,,,,-153283.46,168074.021,-63467.8589999999,-28028.988,1867.38899999999,12240496.731,-7797091.498000001,-7723622.166,,,,,,,-73469.33200000001,-381231.352,-33073.74,,,-8211396.58999999,,111449887.033999
Texas Teachers,,,,CM,,-25678.032,,,,,108,0,0,2013,2252094.934,494416.712,1760396.51,148400.88,5192.857,5342.802,16445.676,4682290.371,8055066.425,,676438.748,1204184.693,1880623.441,,,,,,,,,,-188925.272,144728.009,-57356.598,-31678.566,2629.383,14519055.759,-8153242.46,-8075208.484,,,,,,,-78033.976,-391292.412,-36264.062,,,-8580798.934,,117388143.859
Texas Teachers,,2014 TxTRS CAFR p 44,,CM,,-32115.83,,,,,108,0,0,2014,2357686,851936.793,1650830.75,143534.091,17511.553,2202.592,12408.677,5036110.456,16443655.756,,1864096.05,1254816.385,3118912.435,,,,,,,,,,-200672.176,122114.476,-49580.741,-17464.911,4143.449,24474683.939,-8631080.204,-8548642.525,,,,,,,-82437.67899999999,-410600.319,-39185.095,-1868.689,-850.406,-9083584.713,,132779243.085
Texas Teachers,,"2015 TxTRS CAFR p 44, 46",,TP,,-8954.378000000001,,,,,108,0,0,2015,2576024.311,924216.2830000001,1684562.021,50089.106,19054.235,2151.359,360677.337,5616774.652,-7107642.634,,623717.2020000001,6248497.146,6872214.347999999,,,,,,,,,,-259203.853,120970.871,-39097.832,-30143.454,3733.133,5207748.685,-9021387.398,-8935111.459000001,,,,,,,-86275.939,-391341.181,-32923.203,-1641.856,-991.92,-9448285.558,,128538706.212
Texas Teachers,,"2016 TxTRS CAFR p 44, 46",,TF(CM),,-10284.776,,,,,108,0,0,2016,2943669.32,992916.84,1780345.469,37389.534,20468.692,3482.186,385758.287,6164030.328,9338243.204,,,,,,,,,,,,,,-237509.682,165668.053,-73121.015,-62836.239,1993.029,15359303.917,-9471551.259,-9379122.73,,,,,,,-92428.529,-373418.687,-39826.00400000001,-2435.241,-2140.633,-9889372.656,,134008637.473
TN Political Subdivisions,,2017 TxTRS CAFR p 46,,kn,,,,,,,109,0,0,2001,45433,103681,,,,,,149114,-184059,,123906,15585,139491,2538,,,,,,,,,-1637,319,-237,,,105529,-97250,-75517,-2474,-982,,-4800,-13477,,,-12034,-1683,,-12604,-123571,,3160228
TN Political Subdivisions,,,,cmg,,,,,,,109,0,0,2002,47139,103374,,,,,0,150513,-175796,,101391,20953,122344,3701,,,,,,,,,-1904,235,-150,,,98943,-106554,-82084,-2704,-1143,,-5206,-15417,,,-11616,-2290,,,-120460,21517,3138711
TN Political Subdivisions,,,,kn,,,,,,,109,0,0,2003,49218,134014,,,,,,183232,36950,,92529,21963,114492,3839,,,,,,,,,-1913,,,,,336600,-116395,-90372,-2973,-994,,-5820,-16236,,,-12381,-2425,,,-131201,-8880,3335230
TN Political Subdivisions,,,,kn,,,,,,,109,0,0,2004,50650,139808,,,,,,190458,186771,,96331,26126,122457,3715,,,,,,,,,-2062,,,,,501339,-127513,-98680,-3250,-1329,,-6394,-17860,,,-14621,-2599,,,-144733,,3691836
TN Political Subdivisions,,,,kn,,,,,,,109,0,0,2005,54921,181096,,,,,,236017,137497,,94067,37309,131376,4562,,,,,,,,,-2300,,,,,507152,-137657,-106943,-3397,-1180,,-6951,-19186,,,-15487,-2738,,,-155882,,4043106
TN Political Subdivisions,,,,kn,,,,,,,109,0,0,2006,59327,191000,,,,,,250327,134741,,105627,39742,145369,5833,,,,,,,,,-2859,,,,,533411,-151511,-117074,-3584,-1441,,-7497,-21915,,,-16960,-2877,,,-171348,,4405169
TN Political Subdivisions,,,,kn,,,,,,,109,0,0,2007,57003,231699,,,,,,288702,421974,,113632,47594,161226,9186,,,,,,,,,-3688,,,,,877400,-167667,-128937,-3751,-1784,,-8170,-25025,,,-17113,-3084,,,-187864,,5094705
TN Political Subdivisions,,,,kn,,,,,,,109,0,0,2008,64617,244847,,,,,,309464,-251275,,119867,56418,176285,10257,,,,,,,,,-3918,,,,,240813,-184219,-141867,-4017,-1599,,-8971,-27765,,,-26863,-3491,,,-214573,,5120945
TN Political Subdivisions,,,,kn,,,,,,,109,0,0,2009,67830,252926,,,,,,320756,-963239,,104403,51806,156209,11268,,,,,,,,,-3502,,,,,-478508,-202839,-155776,-4256,-1662,,-9592,-31553,,,-15519,-3586,,,-221944,,4420493
TN Political Subdivisions,,,,jp,,,,1,1,,109,0,0,2010,64414,258324,,,,,0,322738,307909,,99369,46687,146056,10910,,,,,,,,,-4934,,,,,782679,-217984,-170275,-4459,-2420,,-10435,-30395,,,-17052,-3619,,,-238655,,4964517
TN Political Subdivisions,,,,cmg,,,,,,,109,0,0,2011,67920,273781,,,,,0,341701,811706,,99143,59528,158671,11399,,,,,,,,,-5760,,,,,1317717,-237531,-185700,-4780,-1444,,-11348,-34259,,,-16583,-3632,,,-257746,,6024488
TN Political Subdivisions,,,,cm,,,,,,,109,0,0,2012,69576,271361,,,,,,340937,149728,,91816,78237,170053,12628,,,,,,,,,-5995,,,,,667351,-255782,-201169,-5066,-1689,,-12068,-35790,,,-17517,-2416,,,-275715,,6416124
TN Political Subdivisions,,,,CM,,,,,,,109,0,0,2013,71765,274539,,,,,,346304,434731,,87002,92138,179140,15977,,,,,,,,,-6987,,,,,969165,-281661,-279655,,-2006,,,,,,-19998,-2732,,,-304391,,7080898
TN Political Subdivisions / Public Employee Retirement Plan,,2014 CAFR p 42  ( p.44 plan division),Includes States and Political Subdivision Pension Plan,CM,,,,,,,109,0,0,2014,75030,686219,,,,,,761219,2583110,,236137,250622,486759,54489,,,,,,,,,-21273,3168,-417,,,3867031,-1046202,-1043927,,-2275,,,,,,-31720,-7294,,,-1085216,11827471,21690184
TN Political Subdivisions,,2015 CAFR p 33,Includes States and Political Subdivision Pension Plan,TP,,,,,,,109,0,0,2015,77020,664834,,,,,384,742238,40523,,,,596689,37488,,,,,,,,,-23667,17331,-3924,,,1406678,-1121540,-1118386,,-3154,,,,,,-25790,-9148,,,-1156478,,21940384
TN Political Subdivisions,,2016 CAFR p 28,,TP,,,,,,,109,0,0,2016,90919,655525,,,,,2158,748602,,,,,590437,,,,,,,,,,-24512,24532,-9094,,,1329965,-1196884,-1193591,,-3293,,,,,,-22812,-12466,,,-1232162,,22038187
TN State and Teachers,,,FromTNStateCAFR,cmg,,,,,,,110,0,0,2001,135154,232149,,,,,0,367303,-1198688,,806941,101496,908437,16525,,,,,,,,,-10738,2078,-1540,,12604,95981,-659134,-538522,,-3719,,,-116893,,,-16484,-1795,,,-677413,,20577977
TN State and Teachers,,,FromTNStateCAFR,cmg,,,,,,,110,0,0,2002,142126,243498,,,,,0,385624,-1114236,,642393,132758,775151,23451,,,,,,,,,-12190,1491,-953,,,58338,-711538,-579394,,-2225,,,-129919,,,-12688,-2714,,,-726940,,19909375
TN State and Teachers,,,,gl,,,,,,,110,0,0,2003,148493,264320,,,,,0,412813,232015,,577854,137167,715021,23974,,,,,,,,,-11900,,,,,1371923,-764837,-571703,-18809,-3052,,-36818,-134455,,,-14250,-2631,,,-781718,-56326,20443254
TN State and Teachers,,,,cmg,,,,,,,110,0,0,2004,154334,271298,,,,,0,425632,1124041,,579747,157233,736980,22357,,,,,,,,,-12406,,,,,2296604,-826938,-617659,-20341,-3149,,-40022,-145767,,,-15305,-2935,,,-845178,,21894680
TN State and Teachers,,,,cmg,,,,,,,110,0,0,2005,160686,448154,,,,,0,608840,800850,,547898,217309,765207,26569,,,,,,,,,-13394,,,,,2188072,-891259,-668340,-21229,-3731,,-43437,-154522,,,-15329,-3008,,,-909596,,23173156
TN State and Teachers,,,,cmg,,,,,,,110,0,0,2006,166984,474879,,,,,0,641863,758789,,594856,223813,818669,32854,,,,,,,,,-16098,,,,,2236077,-972680,-726109,-22225,-4227,,-46495,-173624,,,-17751,-3336,,,-993767,,24415466
TN State and Teachers,,,,cmg,,,,,,,110,0,0,2007,175743,562729,,,,,0,738472,2295671,,618197,258925,877122,49977,,,,,,,,,-20064,,,,,3941178,-1062764,-789603,-22971,-3719,,-50032,-196439,,,-19231,-3385,,,-1085380,,27271264
TN State and Teachers,,,,cmg,,,,,,,110,0,0,2008,181236,593412,,,,,0,774648,-1322815,,631028,297009,928037,53995,,,,,,,,,-20625,,,,,413240,-1148496,-851426,-24111,-3309,,-53840,-215810,,,-19113,-3711,,,-1171320,,26513184
TN State and Teachers,,,,cmg,,,,,,,110,0,0,2009,185729,583985,,,,,0,769714,-4892001,,530229,263105,793334,57232,,,,,,,,,-17787,,,,,-3289508,-1254824,-927977,-25351,-4062,,-57141,-240293,,,-16503,-3616,,,-1274943,,21948733
TN State and Teachers,,,,jp,,,,1,1,,110,0,0,2010,190635,578403,,,,,0,769038,1494405,,482315,226610,708925,52952,,,,,,,,,-23877,,,,,3001443,-1317203,-994439,-26041,-4694,,-60945,-231084,,,-19371,-3924,,,-1340498,,23609678
TN State and Teachers,,,,cmg,,,,,,,110,0,0,2011,192467,721759,,,,,0,914226,3785947,,462425,277650,740075,53168,,,,,,,,,-26453,,,,,5466963,-1415339,-1062838,-27360,-4054,,-64950,-256137,,,-18957,-3525,,,-1437821,,27638820
TN State and Teachers,,,,cm,,,,,,,110,0,0,2012,194180,731352,,,,,,925532,675639,,414344,353064,767408,56987,,,,,,,,,-26384,,,,,2399182,-1514027,-1145293,-28840,-4515,,-68705,-266674,,,-22575,-4751,,,-1541353,,28496649
TN State and Teachers,,,,CM,,,,,,,110,0,0,2013,196792,735886,,,,,,932678,1899653,,380175,402619,782794,69813,,,,,,,,,-30532,,,,,3654406,-1642082,-1639031,,-3051,,,,,,-19520,-5446,,,-1667048,,30484007
TN State and Teachers / Teacher Legacy Pension Plan.,,2014 CAFR p 42  ( p.44 plan division) ,Teacher Legacy Pension Plan.,CM,,,,,,,110,0,0,2014,195521,348475,,,,,,543996,2540140,,232209,246452,478661,53583,,,,,,,,,-20918,3115,-463,,,3598114,-1014688,-1013051,,-1637,,,,,,-22326,-2663,,,-1039667,-11827471,21214973
TN State and Teachers,,2015 CAFR p 33,Teacher Legacy Pension Plan.,TP,,,,,,,110,0,0,2015,187122,338301,,,,,,525423,39444,,,,580579,36491,,,,,,,,,-23036,16869,-3820,,,1171950,-1074274,-1071903,,-2371,,,,,,-22136,-5636,,,-1102046,,21284877
